5,收到使用了半个月，键盘很不错。打字：特别舒服好用。舒适度:键盘润滑很舒服，很好用。操作难度:键程短，反馈快，打字声音小。外观颜值:海盐蓝紫配色，小清新，非常好看。rgb灯光很好看。响应速度:反应很快，2.4g与有线反应速度差不多，用起来很顺手。下载驱动后解锁了更多玩法，体验很好。,预售V98Pro Box冰淇淋轴Pro 海盐
6,海盐配色很好看特别小清新，实物看起来比照片有质感很多很多。冰淇淋pro轴不用说了，非常顺滑，声音好听，在办公室用也不会吵到别人。很喜欢！,预售V98Pro Box冰淇淋轴Pro 海盐
7,2022卷王终于收到啦，399这个配置简直拉满，对比了迈从，冰激凌不多说了，顺滑度比灰木强太多了，大键也妥妥的第一梯队，需要搭配手托使用，高度刚刚合适，灯光确实暗，关灯下效果刚好，没啥光污染，开灯的话基本不可见?不过我平时也补开光，大家赶紧下单备年货啦！,预售V98Pro Box冰淇淋轴Pro 黑加仑
8,"舒适度：到手可用，明显比我买的上一款便宜键盘好用
操作难度：易上手好操作
外观颜值：非常好看，很喜欢
响应速度：响应灵敏，回弹有力
耐用度：耐用度还需要以后更多使用",预售V98Pro Box冰淇淋轴Pro 海盐
9,"耐用度：蓝牙，2.4g的回报率很好
舒适度：键帽的材质，高度，使用起来都是很舒适的，轴体的回弹性也很好，大键调教的很好，有出厂润滑
外观颜值：颜值在线，整体做工满满的心意，就是键盘的拆卸有点困难",预售V98Pro Box冰淇淋轴Pro 海盐
10,"虽然等了半个月，但是到手后很满意，这个确实性价比是最高的一款键盘了，第一次买这么贵的，没有翻车很开心。键盘声音很稳定，没有杂音，键盘颜值也高，海盐冰淇淋真好看，手感也很不错
外观颜值：很好看
响应速度：没有感觉到位延迟，我连了无线，还给平板连了蓝牙，切换很快
唯一不足可能是三模切换键不够灵活",预售V98Pro Box冰淇淋轴Pro 海盐
1,好用！键盘润滑很舒服，很好用，键程短，反应快，声音小。人体工学设计，打字不累外观，黑加仑配色，沉稳，非常好看！rgb灯光很好看，可以自定义！反应很快，2.4g与有线反应速度差不多，用起来很顺手！！！强烈推荐！！,预售V98Pro Box冰淇淋轴Pro 黑加仑
2,"舒适度：非常棒！键帽高度舒适，打字很流畅
外观颜值：很好康，白色的底搭配什么键帽都不错
耐用度：很有分量，质感很好，几乎没什么瑕疵",预售V98Pro Box冰淇淋轴Pro 海盐
3,键盘手感很好，声音很一致，小瑕疵虽然也有，比如品控方面，不过性价比还可以，值得购买。空格键的调教还有进步空间。灯光可能是因为键帽不透光的原因比较暗，很适合办公使用，不打扰到别人，声音也不吵。整体来说很满意?，还是可以的，打字速度飞快。,预售V98Pro 蒸汽波轴Pro 海盐
4,"舒适度：大键声音也挺好听
外观颜值：黑加仑颜值也很满意
响应速度：蓝牙和无线连接速度也很快 没有延迟
灯光也有很多种，也可以自定义 基本满足所有需求",预售V98Pro Box冰淇淋轴Pro 黑加仑
5,键盘虽然等了好多天，但是收到以后还是很香的。pbt键帽手感很舒服，键帽颜色实际上手要比图片里的好看。蒸汽波轴用了一下，感觉有点像金粉轴的感觉，很适合办公码字，整体非常满意，颜值很高。,预售V98Pro 蒸汽波轴Pro 海盐
6,等待确实是值得的，键盘手感非常不错，做工也没遇到什么问题，3模都正常链接，键盘搭配也不错，无线接收器的位置也很讨巧，航插质量尚可，整体来说非常满意,预售V98Pro Box冰淇淋轴Pro 海盐
7,"总体来说手感很不错，反应也快，蓝牙连接没有延迟大键声音也不错，厚实，键盘有重量。
耐用度：非常好用
舒适度：敲起来声音很脆
操作难度：舒服好看，自重有点重，稳
外观颜值：好看啊
响应速度：反应很快的，309价位这个键盘，可冲！",预售V98Pro 蒸汽波轴Pro 海盐
8,刚到手。很好看，有分量！挺好的，声音我很喜欢，配色也很不错，希望后续没有问题，好评，希望用久点！挺好看的，快递也很快！不错。 有问题追评,预定V98Pro Box冰淇淋轴Pro努巴尼源限定
9,时隔二十多天终于等到了，索性没有让人失望。键帽的手感非常棒，轴体的声音和手感很舒服很丝滑，大件调教很好，卫星轴手感基本一致，还配了一个防尘罩，总之是非常满意的，唯一的不足就是实在等太久了，不过好在对得起等待。,预售V98Pro 蒸汽波轴Pro 海盐
10,"耐用度：非常好 舒适度:键盘润滑很舒服，很好用
舒适度： 键程短，反馈快，打字声音小。人体工学设计，打字不累
外观颜值：样子没的说，一眼看中。
rgb灯光很好看响应速度:反应很快，2.4g与有线反应速度差不多，用起来很顺手 预售赠了个空格键帽，还有3个轴，一个拆卸器 还有一根type-c usb的数据线",预售V98Pro Box冰淇淋轴Pro 海盐
